PERIODO	COLE_COD_DANE	COLE_INST_NOMBRE	COLE_CODMPIO_COLEGIO	COLE_MPIO_MUNICIPIO	COLE_COD_DEPTO	COLE_DEPTO_COLEGIO	COLE_NATURALEZA	COLE_GRADO	COLE_CALENDARIO_COLEGIO	COLE_GENEROPOBLACION	MATRICULADOS_ULTIMOS_3	EVALUADOS_ULTIMOS_3	INDICE_MATEMATICAS	INDICE_C_NATURALES	INDICE_SOCIALES_CIUDADANAS	INDICE_LECTURA_CRITICA	INDICE_INGLES	INDICE_TOTAL	COLE_CATEGORIA
20182	311001007403	INST CEMODEN                                                                                        	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	81	81	0,7979	0,8118	0,8051	0,8074	0,8264	0,8071	A+
20182	311001088047	INST COPESAL                                                                                        	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	66	66	0,7391	0,7428	0,7322	0,7536	0,7602	0,7433	A
20182	354498001811	GIMNASIO CAMPESTRE VILLA MARGARITA	54498	OCAÑA	54	NORTE SANTANDER	NO OFICIAL	11	A	MI	58	54	0,8168	0,7984	0,7612	0,7936	0,8042	0,7934	A+
20182	370508000598	LICEO VICENTE CAVIEDES	70508	OVEJAS	70	SUCRE	NO OFICIAL	11	A	MI	22	21	0,6096	0,6284	0,6343	0,6547	0,6565	0,6337	C
20182	323660000015	GIMNASIO NUEVO MILENIO	23660	SAHAGÚN	23	CORDOBA	NO OFICIAL	11	A	MI	89	84	0,7517	0,7215	0,706	0,7588	0,7765	0,7377	A
20182	111001107867	COLEGIO KIMI PERNIA DOMICO	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	402	351	0,6233	0,6674	0,6278	0,6772	0,6353	0,6479	C
20182	325754001361	COLEGIO COLOMBO AMERICANO	25754	SOACHA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	59	59	0,743	0,7206	0,7199	0,743	0,7446	0,7326	A
20182	325754004122	COLEGIO LEON MAGNO	25754	SOACHA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	124	124	0,7518	0,743	0,7342	0,7696	0,7492	0,7496	A
20182	305001000450	COL DE MARIA	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	MI	57	57	0,7957	0,7901	0,806	0,8238	0,7962	0,8033	A+
20182	308758076878	C.E. MARIA AUXILIADORA VILLA MONACO	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	38	38	0,6658	0,679	0,6606	0,7089	0,6815	0,6788	B
20182	305001016275	COL GUILLERMO TABORDA RESTREPO	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	MI	46	45	0,6949	0,7121	0,7038	0,7594	0,7705	0,7216	A
20182	368001005747	COL  LA SALLE                                                                                       	68001	BUCARAMANGA	68	SANTANDER	NO OFICIAL	11	A	MI	247	242	0,8222	0,8139	0,8073	0,8176	0,863	0,8189	A+
20182	325754001212	COLEGIO SANTA ROSA DE LIMA	25754	SOACHA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	95	90	0,7366	0,7238	0,7461	0,7646	0,7136	0,7405	A
20182	308758002351	INSTITUCION EDUCATIVA TECNICA COSMOPOLITANO DE COLOMBIA (ANT. COLEGIO COSMOPOLITANO DE COLOMBIA)	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	140	123	0,6878	0,7073	0,6872	0,7227	0,6822	0,6998	B
20182	311001093016	INSTITUTO MARMATOS SEDE 2	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	22	21	0,701	0,7184	0,6938	0,7185	0,6578	0,7041	B
20182	368001003167	COL  FEDERICO OZANAM                                                                                	68001	BUCARAMANGA	68	SANTANDER	NO OFICIAL	11	A	MI	82	71	0,7059	0,7059	0,6921	0,7254	0,6791	0,7052	B
20182	420013001749	COLEGIO NUESTRA SE¾ORA DE LAS FLORES	20013	AGUSTÍN CODAZZI	20	CESAR	NO OFICIAL	11	A	MI	44	43	0,7763	0,7839	0,7329	0,7618	0,73	0,7611	A
20182	425099000202	COLEGIO SAN NICOLÁS DE TOLENTINO	25099	BOJACÁ	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	28	26	0,86	0,8357	0,7977	0,8181	0,8443	0,8291	A+
20182	305001005214	COL MARIA AUXILIADORA	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	F	135	135	0,8396	0,8338	0,8427	0,8425	0,8761	0,8425	A+
20182	305001005257	COL TERESIANO NSTRA SRA DE LA CANDELARIA	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	MI	119	119	0,7412	0,7566	0,7665	0,7886	0,7978	0,7659	A
20182	311001046221	GIMNASIO CAMPESTRE GEORGE BERKELEY BILINGUE	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	70	68	0,8225	0,817	0,8166	0,8249	0,8801	0,8248	A+
20182	113657000018	I.E.  NORMAL SUPERIOR MONTES DE MARIA	13657	SAN JUAN NEPOMUCENO	13	BOLIVAR	OFICIAL	11	A	MI	429	422	0,6775	0,6766	0,6851	0,7194	0,6506	0,6866	B
20182	113657000018	I.E.  NORMAL SUPERIOR MONTES DE MARIA	13657	SAN JUAN NEPOMUCENO	13	BOLIVAR	OFICIAL	26	A	MI	78	74	0,5267	0,5385	0,5078	0,5807	0,536	0,5383	D
20182	273001001716	INSTITUCION  EDUC LAURELES	73001	IBAGUÉ	73	TOLIMA	OFICIAL	11	A	MI	20	20	0,6196	0,6598	0,6446	0,6934	0,6172	0,6515	C
20182	173001006322	INST EDUC SIMON BOLIVAR	73001	IBAGUÉ	73	TOLIMA	OFICIAL	11	A	MI	120	117	0,7138	0,7257	0,7022	0,7343	0,7261	0,7195	B
20182	311001004820	FUND INST TECNOLOGICO DEL SUR                                                                       	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	921	904	0,7641	0,7715	0,7624	0,7863	0,7722	0,7712	A+
20182	311001005273	INST HENAO Y ARRUBLA                                                                                	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	188	182	0,751	0,7521	0,7326	0,7519	0,7691	0,7486	A
20182	311001005311	COL PEDRO DE HEREDIA                                                                                	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	97	94	0,7583	0,763	0,7432	0,7651	0,7887	0,7598	A
20182	311001097259	COL CATOLICO DE LA SABANA	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	83	82	0,8026	0,8017	0,8028	0,8104	0,8212	0,8057	A+
20182	376400000786	INST TEC DIVERSIFICADO GRAJALES	76400	LA UNIÓN	76	VALLE	NO OFICIAL	11	A	MI	57	53	0,7449	0,7185	0,7321	0,7559	0,7464	0,7385	A
20182	311769000386	INST. SIKUANI - CIUDAD JARDÍN NORTE	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	211	174	0,7177	0,7163	0,7125	0,7409	0,7116	0,7211	A
20182	311001094811	COL LUIS MARIANO                                                                                    	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	78	74	0,6812	0,7124	0,6916	0,728	0,7391	0,7061	B
20182	311001093831	COL CRISTIANO KABOD	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	46	45	0,7879	0,7812	0,749	0,8025	0,7949	0,7813	A+
20182	311001005737	COL COOP DEL MAGISTERIO DE CUNDINAMARCA	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	142	141	0,7699	0,7605	0,7226	0,7703	0,7802	0,7577	A
20182	341551000259	COL PRESENTACION	41551	PITALITO	41	HUILA	NO OFICIAL	11	A	MI	150	148	0,7877	0,7868	0,7922	0,8149	0,8058	0,7962	A+
20182	317001003961	COL. SAN MIGUEL - HORMIGUITA	17001	MANIZALES	17	CALDAS	NO OFICIAL	11	A	MI	40	37	0,7953	0,7992	0,7975	0,8111	0,816	0,802	A+
20182	305318000714	COLEGIO WALDORF EL MAESTRO	5318	GUARNE	5	ANTIOQUIA	NO OFICIAL	11	A	MI	23	23	0,7332	0,757	0,7607	0,7872	0,818	0,764	A
20182	311001000735	COLEGIO COLSUBSIDIO NORTE	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	197	193	0,8494	0,8377	0,8374	0,8398	0,8574	0,8423	A+
20182	311001097071	COL MODERNO ENGATIVA                                                                                	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	81	79	0,7091	0,7218	0,6872	0,7347	0,7063	0,7127	B
20182	476126000418	INST TEC AGROP Y FORESTAL SMURFIT CARTON DE COLOMBIA	76126	CALIMA	76	VALLE	NO OFICIAL	11	A	MI	42	40	0,7049	0,7353	0,71	0,7359	0,6591	0,7168	B
20182	311001003971	COL PARROQ SAN CARLOS                                                                               	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	215	211	0,7875	0,788	0,7842	0,7905	0,8084	0,7892	A+
20182	373268000152	COL NSTRA  SRA  DEL ROSARIO	73268	ESPINAL	73	TOLIMA	NO OFICIAL	11	A	MI	170	170	0,7232	0,7523	0,7424	0,7581	0,7626	0,7454	A
20182	373268000675	LIC  PEDAGOGICO SANTO DOMINGO SAVIO	73268	ESPINAL	73	TOLIMA	NO OFICIAL	11	A	MI	100	99	0,7873	0,7843	0,7807	0,7884	0,8234	0,7881	A+
20182	315516000741	LICEO CAMPESTRE FRAY ARTURO AYALA	15516	PAIPA	15	BOYACA	NO OFICIAL	11	A	MI	35	34	0,8409	0,7923	0,8016	0,7956	0,7843	0,8058	A+
20182	368081001062	INST EDUCATIVA INFANTAS                                                                             	68081	BARRANCABERMEJA	68	SANTANDER	NO OFICIAL	11	A	MI	121	121	0,8554	0,8544	0,839	0,8349	0,8517	0,8464	A+
20182	363001000085	FUNDACION COLEGIO LOS ANGELES	63001	ARMENIA	63	QUINDIO	NO OFICIAL	11	A	MI	49	48	0,754	0,7529	0,7486	0,7781	0,8048	0,762	A
20182	213001000245	I.E. TIERRA BAJA	13001	CARTAGENA DE INDIAS	13	BOLIVAR	OFICIAL	11	A	MI	28	26	0,5869	0,5917	0,5705	0,6302	0,587	0,5942	D
20182	423466003865	LICEO ALTOS DEL LIBANO	23466	MONTELÍBANO	23	CORDOBA	NO OFICIAL	11	A	MI	42	40	0,6741	0,7098	0,6993	0,7109	0,6662	0,696	B
20182	315001003756	COLEGIO SAN VIATOR	15001	TUNJA	15	BOYACA	NO OFICIAL	11	A	MI	78	78	0,866	0,8454	0,8477	0,8451	0,9099	0,8556	A+
20182	120787007002	I.E. ANIBAL MARTINEZ ZULETA	20787	TAMALAMEQUE	20	CESAR	OFICIAL	11	A	MI	120	116	0,5965	0,6098	0,5692	0,6391	0,6023	0,6035	D
20182	168575000418	ESCUELA INDUSTRIAL 20 DE JULIO	68575	PUERTO WILCHES	68	SANTANDER	OFICIAL	11	A	MI	334	302	0,6059	0,6	0,5798	0,6416	0,5888	0,6054	D
20182	125290002246	INSTITUCION EDUCATIVA MUNICIPAL EBEN-EZER	25290	FUSAGASUGÁ	25	CUNDINAMARCA	OFICIAL	11	A	MI	197	193	0,6801	0,7004	0,6827	0,7043	0,6839	0,6913	B
20182	125290002246	INSTITUCION EDUCATIVA MUNICIPAL EBEN-EZER	25290	FUSAGASUGÁ	25	CUNDINAMARCA	OFICIAL	26	A	MI	68	61	0,5613	0,5934	0,5812	0,6315	0,5719	0,5903	D
20182	125736000102	INSTITUCION ED. DEPTAL CARLOS ABONDANO GONZALEZ	25736	SESQUILÉ	25	CUNDINAMARCA	OFICIAL	11	A	MI	178	172	0,7513	0,7414	0,7155	0,7457	0,683	0,7342	A
20182	125736000102	INSTITUCION ED. DEPTAL CARLOS ABONDANO GONZALEZ	25736	SESQUILÉ	25	CUNDINAMARCA	OFICIAL	26	A	MI	26	26	0,6387	0,6359	0,5899	0,632	0,6147	0,6234	C
20182	308001000921	COLEGIO NUESTRA SEÑORA DEL CARMEN	8001	BARRANQUILLA	8	ATLANTICO	NO OFICIAL	11	A	MI	277	260	0,7379	0,7462	0,7265	0,7648	0,777	0,7464	A
20182	220238001200	I.E. JOSE A MACKENCIE	20238	EL COPEY	20	CESAR	OFICIAL	11	A	MI	140	135	0,6512	0,6702	0,6455	0,6799	0,6402	0,66	C
20182	311769000785	LIC GLOBERTH MIXTO                                                                                  	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	161	151	0,7204	0,7183	0,7062	0,7412	0,7167	0,7212	A
20182	311001006466	COL PARROQ SAN LUIS GONZAGA	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	277	266	0,7886	0,7788	0,7712	0,7853	0,7826	0,7811	A+
20182	217513000676	INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS	17513	PÁCORA	17	CALDAS	OFICIAL	11	A	MI	57	56	0,6174	0,649	0,648	0,6827	0,6323	0,648	C
20182	125258000312	INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO NARIÑO	25258	EL PEÑÓN	25	CUNDINAMARCA	OFICIAL	11	A	MI	67	67	0,6531	0,6894	0,6513	0,6858	0,6449	0,668	C
20182	125258000312	INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO NARIÑO	25258	EL PEÑÓN	25	CUNDINAMARCA	OFICIAL	26	A	MI	27	24	0,5135	0,5688	0,5282	0,5441	0,5417	0,5389	D
20182	311001075051	LIC INF SANTA TERESITA DE LISIEUX	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	78	76	0,7824	0,7724	0,7798	0,7897	0,8008	0,7826	A+
20182	173001000316	INST EDUC STA TERESA DE JESUS	73001	IBAGUÉ	73	TOLIMA	OFICIAL	11	A	F	379	379	0,7962	0,8064	0,8023	0,8113	0,8502	0,8076	A+
20182	168464000788	INSTITUTO TECNICO ISAIAS ARDILA DIAZ	68464	MOGOTES	68	SANTANDER	OFICIAL	11	A	MI	234	224	0,7787	0,7103	0,6975	0,73	0,6355	0,7219	A
20182	276834000704	INSTITUCION EDUCATIVA  SAN JUAN DE BARRAGAN	76834	TULUÁ	76	VALLE	OFICIAL	11	A	MI	28	23	0,6468	0,683	0,6343	0,6808	0,6635	0,6614	C
20182	270713000199	INST EDUC SABAS EDMUNDO BALSEIRO BLANCO	70713	SAN ONOFRE	70	SUCRE	OFICIAL	11	A	MI	99	96	0,567	0,5963	0,5378	0,6107	0,5926	0,5791	D
20182	268318000355	INSTITUTO  AGRICOLA NUESTRA SE¿ORA DEL SOCORRO	68318	GUACA	68	SANTANDER	OFICIAL	11	A	MI	79	77	0,6937	0,7367	0,6483	0,6908	0,655	0,6895	B
20182	223419000026	I.E.LA SALADA	23419	LOS CÓRDOBAS	23	CORDOBA	OFICIAL	11	A	MI	37	36	0,5955	0,6547	0,6319	0,658	0,595	0,6319	C
20182	311001000387	COL MIX VILLA CAROLINA                                                                              	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	73	69	0,7207	0,7135	0,6994	0,7419	0,7288	0,7196	B
20182	223419000409	INSTITUCION EDUCATIVA SANTA ROSA DE LA CAÑA	23419	LOS CÓRDOBAS	23	CORDOBA	OFICIAL	11	A	MI	23	22	0,7048	0,6896	0,6803	0,6868	0,6308	0,6858	B
20182	152838000171	INSTITUCION EDUCATIVA SAN LUIS GONZAGA	52838	TÚQUERRES	52	NARIÑO	OFICIAL	11	A	MI	332	326	0,8075	0,7833	0,758	0,7674	0,7828	0,7793	A+
20182	108001002959	INSTITUCION EDUCATIVA DISTRITAL SAN SALVADOR	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	89	86	0,73	0,7582	0,7095	0,752	0,7271	0,7366	A
20182	108001003114	INSTITUCION EDUCATIVA DISTRITAL NUEVA GRANADA	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	284	283	0,8349	0,8372	0,8483	0,8151	0,8393	0,8343	A+
20182	176001043791	INSTITUCION EDUCATIVA NUEVO LATIR	76001	CALI	76	VALLE	OFICIAL	11	A	MI	418	361	0,5768	0,598	0,587	0,6416	0,5902	0,6	D
20182	247001001405	INSTITUCION EDUCATIVA DISTRITAL SIMON RODRIGUEZ	47001	SANTA MARTA	47	MAGDALENA	OFICIAL	11	A	MI	116	115	0,6887	0,683	0,6646	0,7194	0,6598	0,6867	B
20182	108001003190	INSTITUCION EDUCATIVA DISTRITAL MARIA INMACULADA	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	F	259	258	0,7939	0,7971	0,7657	0,7926	0,8024	0,7885	A+
20182	252233000212	INSTITUCIÓN EDUCATIVA PIZANDA	52233	CUMBITARA	52	NARIÑO	OFICIAL	11	A	MI	32	30	0,6555	0,6777	0,6247	0,6763	0,6855	0,6606	C
20182	311102000086	COL CLARETIANO EL LIBERTADOR	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	351	348	0,7371	0,7344	0,7239	0,7538	0,7505	0,7384	A
20182	305380000542	COLEGIO SANTA TERESITA DEL NIÑO JESUS	5380	LA ESTRELLA	5	ANTIOQUIA	NO OFICIAL	11	A	MI	159	155	0,7861	0,7765	0,7857	0,801	0,7733	0,7863	A+
20182	305212000031	COLEGIO LA ASUNCION	5212	COPACABANA	5	ANTIOQUIA	NO OFICIAL	11	A	MI	201	198	0,7635	0,7642	0,7854	0,7913	0,8046	0,7783	A+
20182	168655000192	COLEGIO INTEGRADO MADRE DE LA ESPERANZA	68655	SABANA DE TORRES	68	SANTANDER	OFICIAL	11	A	MI	426	379	0,6886	0,6738	0,6522	0,7045	0,6529	0,6777	B
20182	166400000315	I.E. NUESTRA SEÑORA DE LA PRESENTACIÓN	66400	LA VIRGINIA	66	RISARALDA	OFICIAL	11	A	MI	240	237	0,732	0,7238	0,7242	0,7613	0,7466	0,7362	A
20182	166440000067	INSTITUTO ESTRADA	66440	MARSELLA	66	RISARALDA	OFICIAL	11	A	MI	169	162	0,7225	0,7168	0,6922	0,7263	0,68	0,7118	B
20182	266594001109	IE AGROPECUARIO NARANJAL	66594	QUINCHÍA	66	RISARALDA	OFICIAL	11	A	MI	103	95	0,6158	0,6597	0,6349	0,681	0,6329	0,6467	C
20182	168573000097	COLEGIO INTEGRADO  PUERTO PARRA	68573	PUERTO PARRA	68	SANTANDER	OFICIAL	11	A	MI	73	70	0,6132	0,6492	0,6011	0,6636	0,5945	0,6289	C
20182	225596000497	INSTITUCION EDUCATIVA DEPARTAMENTAL JOAQUIN ALFONSO MEDINA	25596	QUIPILE	25	CUNDINAMARCA	OFICIAL	11	A	MI	45	41	0,6378	0,6721	0,6339	0,6549	0,6147	0,647	C
20182	120310000014	I.E. JORGE ELIECER GAITAN	20310	GONZÁLEZ	20	CESAR	OFICIAL	11	A	MI	88	87	0,7068	0,7059	0,6846	0,7107	0,6604	0,6988	B
20182	252036000081	INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS LAJAS	52036	ANCUYÁ	52	NARIÑO	OFICIAL	11	A	MI	57	56	0,689	0,7162	0,6286	0,6734	0,6411	0,674	B
20182	311001042870	INST JERUSALEN                                                                                      	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	83	82	0,6919	0,6963	0,6636	0,7174	0,6964	0,6926	B
20182	485001003775	GIMNASIO DE LOS LLANOS	85001	YOPAL	85	CASANARE	NO OFICIAL	11	A	MI	144	143	0,8563	0,8507	0,8411	0,8408	0,8966	0,851	A+
20182	176834000351	INSTITUCION EDUCATIVA CORAZON DEL VALLE	76834	TULUÁ	76	VALLE	OFICIAL	11	A	MI	349	342	0,6721	0,6805	0,6436	0,7074	0,6525	0,6741	B
20182	276834000666	INSTITUCION EDUCATIVA JOVITA SANTA COLOMA	76834	TULUÁ	76	VALLE	OFICIAL	11	A	MI	106	104	0,6584	0,6726	0,6466	0,6987	0,6296	0,666	C
20182	225123000201	INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO AGRICOLA	25123	CACHIPAY	25	CUNDINAMARCA	OFICIAL	11	A	MI	51	50	0,6792	0,7008	0,6824	0,6963	0,6241	0,6846	B
20182	168547000551	COLEGIO BALBINO GARCIA	68547	PIEDECUESTA	68	SANTANDER	OFICIAL	11	A	MI	390	372	0,6794	0,7001	0,6648	0,7162	0,6642	0,6881	B
20182	308758076401	INSTITUTO CRISTIANO MISION BOSTON	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	35	30	0,5979	0,6258	0,5995	0,6418	0,6192	0,6165	D
20182	254820001003	CENT EDUC RUR LA CAPILLA	54820	TOLEDO	54	NORTE SANTANDER	OFICIAL	11	A	MI	79	76	0,6403	0,6862	0,6429	0,674	0,6353	0,6589	C
20182	276248000321	IE HERNANDO BORRERO CUADROS	76248	EL CERRITO	76	VALLE	OFICIAL	11	A	MI	46	45	0,633	0,666	0,6438	0,6653	0,6224	0,6497	C
20182	108849000042	INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL TRANSITO	8849	USIACURÍ	8	ATLANTICO	OFICIAL	11	A	MI	315	288	0,5942	0,6169	0,5779	0,6213	0,5946	0,602	D
20182	291540000071	I.E. FRANCISCO DE ORELLANA	91001	LETICIA	91	AMAZONAS	OFICIAL	11	A	MI	76	71	0,4924	0,5472	0,518	0,5649	0,5654	0,5333	D
20182	219022001185	INSTITUCION EDUCATIVA LLACUANAS	19022	ALMAGUER	19	CAUCA	OFICIAL	11	A	MI	29	26	0,5377	0,5739	0,5572	0,6054	0,5664	0,5684	D
20182	325473000624	LICEO LOREN´S                                                  	25473	MOSQUERA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	120	120	0,7685	0,7727	0,7635	0,7978	0,7796	0,7759	A+
20182	217442000033	INSTITUCION EDUCATIVA EL LLANO	17442	MARMATO	17	CALDAS	OFICIAL	11	A	MI	66	61	0,6679	0,6887	0,6299	0,6906	0,6559	0,6683	C
20182	294343000034	I.E. DIVINO NIÑO SALVADOR	94663	MAPIRIPANA	94	GUAINIA	OFICIAL	11	A	MI	36	31	0,5016	0,5729	0,5664	0,5554	0,529	0,5475	D
20182	266594001079	IE MIRACAMPOS	66594	QUINCHÍA	66	RISARALDA	OFICIAL	11	A	MI	108	106	0,6142	0,6628	0,6459	0,6667	0,6204	0,6453	C
20182	223182000069	INSTITUCION EDUCATIVA VILLA FATIMA	23182	CHINÚ	23	CORDOBA	OFICIAL	11	A	MI	48	48	0,6441	0,6697	0,6088	0,6607	0,6429	0,6456	C
20182	276834002243	INSTITUCION EDUCATIVA LA MARINA	76834	TULUÁ	76	VALLE	OFICIAL	11	A	MI	111	110	0,6663	0,6903	0,681	0,7165	0,6569	0,6861	B
20182	223189001117	IE JOSE MARIA BERASTEGUI	23189	CIÉNAGA DE ORO	23	CORDOBA	OFICIAL	11	A	MI	175	163	0,5835	0,6467	0,5976	0,6344	0,571	0,6121	D
20182	213140000268	INSTITUCION EDUCATIVA TECNICA DE ARROYO HONDO ROBERTO BOTERO MORALES	13062	ARROYOHONDO	13	BOLIVAR	OFICIAL	11	A	MI	219	197	0,5295	0,5683	0,5553	0,6068	0,5978	0,5675	D
20182	173001010192	INST EDUC TEC CIAL CELMIRA HUERTAS	73001	IBAGUÉ	73	TOLIMA	OFICIAL	11	A	MI	161	159	0,7048	0,7158	0,7148	0,7221	0,7134	0,7143	B
20182	166001002061	INST TEC SUPERIOR PEREIRA	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	969	933	0,776	0,7694	0,7514	0,7747	0,7759	0,7685	A
20182	376001033441	LICEO CALIMIO DESEPAZ	76001	CALI	76	VALLE	NO OFICIAL	11	A	MI	75	73	0,5621	0,6054	0,5811	0,6447	0,5503	0,5946	D
20182	313001003117	CORP INST. CIRY	13001	CARTAGENA DE INDIAS	13	BOLIVAR	NO OFICIAL	11	A	MI	80	79	0,7019	0,7064	0,6846	0,7243	0,7096	0,7047	B
20182	308758003471	INSTITUCION EDUCATIVA ROBINSON DE LA HOZ	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	52	49	0,6219	0,6723	0,6354	0,6839	0,6491	0,653	C
20182	368307000307	COLEGIO PABLO VI                                                                                    	68307	GIRÓN	68	SANTANDER	NO OFICIAL	11	A	MI	21	18	0,6449	0,6421	0,6107	0,6651	0,6545	0,6418	C
20182	115533000179	I.E. TECNICO SIMONA AMAYA	15533	PAYA	15	BOYACA	OFICIAL	11	A	MI	45	45	0,6377	0,6606	0,6134	0,6393	0,6122	0,6358	C
20182	188001000747	INSTITUCION EDUCATIVA ANTONIA SANTOS	88001	SAN ANDRÉS	88	SAN ANDRES	OFICIAL	11	A	MI	109	94	0,5483	0,5634	0,5347	0,6008	0,7472	0,5761	D
20182	219473006512	I.E. AGROPECUARIA MAXIMO GOMEZ	19473	MORALES	19	CAUCA	OFICIAL	11	A	MI	100	96	0,6287	0,6596	0,6254	0,6386	0,6408	0,6383	C
20182	219517000576	I.E. SABAS BELTRAN	19517	PÁEZ	19	CAUCA	OFICIAL	11	A	MI	26	25	0,5549	0,6264	0,5709	0,6047	0,6079	0,5907	D
20182	227001000475	IE DE SAMURINDO	27050	ATRATO	27	CHOCO	OFICIAL	11	A	MI	97	82	0,487	0,5108	0,4781	0,5528	0,566	0,5117	D
20182	227099000681	IE ROBINSON PALACIOS DE NAPIPI	27099	BOJAYÁ	27	CHOCO	OFICIAL	11	A	MI	30	30	0,4983	0,4999	0,5173	0,5331	0,537	0,5141	D
20182	176233000656	IE  DEL DAGUA	76233	DAGUA	76	VALLE	OFICIAL	11	A	MI	319	303	0,6713	0,6855	0,6837	0,7095	0,6692	0,6861	B
20182	413673000226	INSTITUCION EDUCATIVA TECNICO AGROPUECUARIA SAN JOSE DE CLEMENCIA	13222	CLEMENCIA	13	BOLIVAR	OFICIAL	11	A	MI	348	295	0,5232	0,5712	0,5406	0,5862	0,5465	0,5546	D
20182	219130000446	I.E. LA LAGUNA DINDE ANTES (C.E. LA LAGUNA DINDE)	19130	CAJIBÍO	19	CAUCA	OFICIAL	11	A	MI	63	61	0,5428	0,6251	0,5699	0,5902	0,582	0,582	D
20182	219142000026	I.E. AGRO EMPRESARIAL HUASANO ANTES (INST EDUC HUASANO)	19142	CALOTO	19	CAUCA	OFICIAL	11	A	MI	51	48	0,625	0,6569	0,6213	0,6452	0,611	0,6351	C
20182	270124000308	I.E. NUEVA ESTRELLA	70124	CAIMITO	70	SUCRE	OFICIAL	11	A	MI	60	59	0,5416	0,5752	0,546	0,6085	0,5502	0,5665	D
20182	120045000244	I.E. TRUJILLO	20045	BECERRIL	20	CESAR	OFICIAL	11	A	MI	256	235	0,6494	0,6418	0,6026	0,6604	0,632	0,638	C
20182	117001006180	INSTITUCIÓN EDUCATIVA LA SULTANA	17001	MANIZALES	17	CALDAS	OFICIAL	11	A	MI	124	119	0,6944	0,7042	0,6947	0,7191	0,7135	0,7039	B
20182	286865004193	I.E.R. JOSE ASUNCION SILVA	86865	VALLE DEL GUAMUEZ	86	PUTUMAYO	OFICIAL	11	A	MI	124	122	0,6218	0,6627	0,6165	0,6513	0,6606	0,6398	C
20182	247058000171	INSTITUCION EDUCATIVA DEPARTAMENTAL LA CANDELARIA	47660	SABANAS DE SAN ÁNGEL	47	MAGDALENA	OFICIAL	11	A	MI	30	26	0,5367	0,5309	0,5449	0,5832	0,5617	0,5499	D
20182	127800000238	IE DE UNGUIA	27800	UNGUÍA	27	CHOCO	OFICIAL	11	A	MI	147	129	0,542	0,5433	0,5408	0,6059	0,5818	0,5598	D
